variant,horizon,fold,group,regime,sample_count,support_hold_rate,support_break_rate,first_bounce_delay,maximum_favorable_excursion,maximum_adverse_excursion,final_return,eligible_count,unavailable_count,max_adverse_excursion,sample_mode,regime_scope,comparison_scope
baseline,20,5,semiconductor,all,619,0.3069466882067851,0.6930533117932148,3.39453125,0.18677384802554348,-0.10163867160402597,0.07014453723641556,73886,4936,-0.10163867160402597,non_overlapping,all,all_eligible
baseline,20,5,software,all,1321,0.2717638152914459,0.7282361847085541,3.9614181438998957,0.1313814823895753,-0.09416017192756995,0.026812625329789657,131931,8995,-0.09416017192756995,non_overlapping,all,all_eligible
baseline_plus_historical_demand,5,1,other,all,5628,0.5536602700781805,0.4463397299218195,1.764757324005247,0.031474621089979296,-0.03205827651954187,-0.00019547227520633637,168110,8195,-0.03205827651954187,non_overlapping,all,all_eligible
baseline_plus_historical_demand,5,1,semiconductor,all,2830,0.5109540636042402,0.4890459363957597,1.4857142857142858,0.04329355722510343,-0.042339876585150704,0.0007731418117552063,88937,4863,-0.042339876585150704,non_overlapping,all,all_eligible
baseline_plus_historical_demand,5,1,software,all,4188,0.5740210124164279,0.4259789875835721,1.6680161943319838,0.045164493436482864,-0.03977747506226122,0.006786232837961329,152481,8862,-0.03977747506226122,non_overlapping,all,all_eligible
baseline_plus_historical_demand,5,2,other,all,5461,0.5597875846914484,0.44021241530855154,1.6087779038970866,0.04906144077173253,-0.0412191688755475,0.006808187974595239,168110,8195,-0.0412191688755475,non_overlapping,all,all_eligible
baseline_plus_historical_demand,5,2,semiconductor,all,2976,0.5584677419354839,0.4415322580645161,1.4016990291262137,0.053379538429954264,-0.044743474040858086,0.008405107436388469,88937,4863,-0.044743474040858086,non_overlapping,all,all_eligible
baseline_plus_historical_demand,5,2,software,all,4800,0.555,0.445,1.5313253012048194,0.05470063656055529,-0.044692894467759404,0.009983394095400463,152481,8862,-0.044692894467759404,non_overlapping,all,all_eligible
baseline_plus_historical_demand,5,3,other,all,5682,0.5089757127771911,0.4910242872228089,1.5358080239970004,0.04063049403045244,-0.04002173185436007,0.0008128865216842679,168110,8195,-0.04002173185436007,non_overlapping,all,all_eligible
baseline_plus_historical_demand,5,3,semiconductor,all,3096,0.4664082687338501,0.5335917312661499,1.3210463733650417,0.0514494109553957,-0.04931804712708029,0.0015879746768846514,88937,4863,-0.04931804712708029,non_overlapping,all,all_eligible
baseline_plus_historical_demand,5,3,software,all,5682,0.4820485744456177,0.5179514255543822,1.2796495956873315,0.05425295399799106,-0.053317631831625016,-0.0020828688653234924,152481,8862,-0.053317631831625016,non_overlapping,all,all_eligible
baseline_plus_historical_demand,5,4,other,all,6170,0.540194489465154,0.45980551053484603,1.694169416941694,0.037486852643048955,-0.03301268565731916,0.0032923276516222564,168110,8195,-0.03301268565731916,non_overlapping,all,all_eligible
baseline_plus_historical_demand,5,4,semiconductor,all,3259,0.4970849953973612,0.5029150046026388,1.3646274984857663,0.05046675968863251,-0.04696376079517668,0.0018305034452439552,88937,4863,-0.04696376079517668,non_overlapping,all,all_eligible
baseline_plus_historical_demand,5,4,software,all,6397,0.5388463342191653,0.4611536657808348,1.5465879265091864,0.04723891194896442,-0.03937997805344473,0.005621879965718243,152481,8862,-0.03937997805344473,non_overlapping,all,all_eligible
baseline_plus_historical_demand,5,5,other,all,6226,0.5232894314166399,0.4767105685833601,1.5480439258750858,0.042453051410652476,-0.038885280957228104,0.0036173369159862583,168110,8195,-0.038885280957228104,non_overlapping,all,all_eligible
baseline_plus_historical_demand,5,5,semiconductor,all,3306,0.5196612220205686,0.48033877797943136,1.2375554460325284,0.078441874973885,-0.059287960323905604,0.016016458417792156,88937,4863,-0.059287960323905604,non_overlapping,all,all_eligible
baseline_plus_historical_demand,5,5,software,all,6383,0.49036503211655963,0.5096349678834404,1.386759581881533,0.056392101064602275,-0.051201930507474236,0.003497334867613302,152481,8862,-0.051201930507474236,non_overlapping,all,all_eligible
baseline_plus_historical_demand,10,1,other,all,2833,0.4373455700670667,0.5626544299329332,3.0292434837889384,0.047097662383064516,-0.046222751966117304,0.0014187810834842551,168110,8195,-0.046222751966117304,non_overlapping,all,all_eligible
baseline_plus_historical_demand,10,1,semiconductor,all,1428,0.38795518207282914,0.6120448179271709,2.6366704161979753,0.0635269921540434,-0.061465718567170216,0.0027819214131249007,88937,4863,-0.061465718567170216,non_overlapping,all,all_eligible
baseline_plus_historical_demand,10,1,software,all,2108,0.45825426944971537,0.5417457305502846,2.9522365428354815,0.06761723051900423,-0.05711278898634723,0.012610466465341657,152481,8862,-0.05711278898634723,non_overlapping,all,all_eligible
baseline_plus_historical_demand,10,2,other,all,2752,0.45130813953488375,0.5486918604651163,2.8924485125858124,0.07694928889588455,-0.05776137232369719,0.01580038638999796,168110,8195,-0.05776137232369719,non_overlapping,all,all_eligible
baseline_plus_historical_demand,10,2,semiconductor,all,1499,0.4402935290193462,0.5597064709806537,2.519321394910462,0.08134462501491245,-0.062084988090020624,0.017688266253225195,88937,4863,-0.062084988090020624,non_overlapping,all,all_eligible
baseline_plus_historical_demand,10,2,software,all,2420,0.44586776859504135,0.5541322314049587,2.712287104622871,0.08208530586973345,-0.06326781059852547,0.016441891614788897,152481,8862,-0.06326781059852547,non_overlapping,all,all_eligible
baseline_plus_historical_demand,10,3,other,all,2859,0.3781042322490381,0.6218957677509619,2.804176072234763,0.05861463982757933,-0.0584740933523142,0.0007614127309087741,168110,8195,-0.0584740933523142,non_overlapping,all,all_eligible
baseline_plus_historical_demand,10,3,semiconductor,all,1562,0.33162612035851474,0.6683738796414853,2.3490838958534233,0.07489658958095514,-0.07098863314384057,0.0027402660084990768,88937,4863,-0.07098863314384057,non_overlapping,all,all_eligible
baseline_plus_historical_demand,10,3,software,all,2863,0.3545232273838631,0.6454767726161369,2.339643050297458,0.07829864802537309,-0.07775739988171874,-0.004722853988160268,152481,8862,-0.07775739988171874,non_overlapping,all,all_eligible
baseline_plus_historical_demand,10,4,other,all,3105,0.41610305958132043,0.5838969404186796,3.0681696188942564,0.056727745451352396,-0.046850410697573217,0.008585074406038291,168110,8195,-0.046850410697573217,non_overlapping,all,all_eligible
baseline_plus_historical_demand,10,4,semiconductor,all,1641,0.38452163315051796,0.615478366849482,2.4654028436018955,0.07493508458388498,-0.06861598604936167,0.003099849245267128,88937,4863,-0.06861598604936167,non_overlapping,all,all_eligible
baseline_plus_historical_demand,10,4,software,all,3224,0.41656327543424315,0.5834367245657568,2.8034229828850856,0.07071903694881534,-0.05649507733334029,0.011359983681930693,152481,8862,-0.05649507733334029,non_overlapping,all,all_eligible
baseline_plus_historical_demand,10,5,other,all,3103,0.4041250402835965,0.5958749597164035,2.7972902553413235,0.06473026769577704,-0.05526779611992896,0.008530957858731135,168110,8195,-0.05526779611992896,non_overlapping,all,all_eligible
baseline_plus_historical_demand,10,5,semiconductor,all,1648,0.41686893203883496,0.5831310679611651,2.210353327855382,0.12283478162681936,-0.08041626460134295,0.03343658179731412,88937,4863,-0.08041626460134295,non_overlapping,all,all_eligible
baseline_plus_historical_demand,10,5,software,all,3178,0.3646947765890497,0.6353052234109503,2.5245569620253163,0.08674031919704096,-0.07297285183020472,0.009163555391626426,152481,8862,-0.07297285183020472,non_overlapping,all,all_eligible
baseline_plus_historical_demand,20,1,other,all,1433,0.33217027215631545,0.6678297278436846,5.07185628742515,0.06912330310049802,-0.06638339925305933,0.0013490699027174382,168110,8195,-0.06638339925305933,non_overlapping,all,all_eligible
baseline_plus_historical_demand,20,1,semiconductor,all,725,0.2786206896551724,0.7213793103448276,4.266159695817491,0.0932515886180724,-0.08995586951628676,0.0028891510803705184,88937,4863,-0.08995586951628676,non_overlapping,all,all_eligible
baseline_plus_historical_demand,20,1,software,all,1071,0.36507936507936506,0.6349206349206349,4.500615006150062,0.1080297166909863,-0.07787997312819159,0.022691313588843458,152481,8862,-0.07787997312819159,non_overlapping,all,all_eligible
baseline_plus_historical_demand,20,2,other,all,1398,0.34835479256080115,0.6516452074391988,4.791312559017942,0.12247435471859205,-0.08141175849630176,0.02676758624663483,168110,8195,-0.08141175849630176,non_overlapping,all,all_eligible
baseline_plus_historical_demand,20,2,semiconductor,all,758,0.34564643799472294,0.6543535620052771,4.50487012987013,0.12654785055365,-0.08549483074406494,0.03885213896170856,88937,4863,-0.08549483074406494,non_overlapping,all,all_eligible
baseline_plus_historical_demand,20,2,software,all,1230,0.359349593495935,0.640650406504065,4.289144050104384,0.13250891199448434,-0.08583040744892294,0.043918960851363965,152481,8862,-0.08583040744892294,non_overlapping,all,all_eligible
baseline_plus_historical_demand,20,3,other,all,1447,0.2847270214236351,0.7152729785763648,4.424329501915709,0.08399885953386613,-0.08298060006702057,0.002602595017523822,168110,8195,-0.08298060006702057,non_overlapping,all,all_eligible
baseline_plus_historical_demand,20,3,semiconductor,all,793,0.23076923076923078,0.7692307692307693,3.8066666666666666,0.10859895584291146,-0.09890894168481015,0.007227772429371816,88937,4863,-0.09890894168481015,non_overlapping,all,all_eligible
baseline_plus_historical_demand,20,3,software,all,1454,0.24621733149931224,0.7537826685006878,3.7108208955223883,0.11062688372614388,-0.11072297402818285,-0.01147860704422453,152481,8862,-0.11072297402818285,non_overlapping,all,all_eligible
baseline_plus_historical_demand,20,4,other,all,1579,0.31728942368587715,0.6827105763141229,4.950988822012038,0.08712242696186571,-0.06577812203745217,0.01773342464276916,168110,8195,-0.06577812203745217,non_overlapping,all,all_eligible
baseline_plus_historical_demand,20,4,semiconductor,all,834,0.28896882494004794,0.7110311750599521,3.877519379844961,0.11946174887594979,-0.0956712363334047,0.01009046746881901,88937,4863,-0.0956712363334047,non_overlapping,all,all_eligible
baseline_plus_historical_demand,20,4,software,all,1631,0.3114653586756591,0.688534641324341,4.789431545236189,0.10976245538716128,-0.07956232187352057,0.021741867095011035,152481,8862,-0.07956232187352057,non_overlapping,all,all_eligible
baseline_plus_historical_demand,20,5,other,all,1532,0.3139686684073107,0.6860313315926893,4.568888888888889,0.1039248221213109,-0.07673275314127669,0.02351590669442156,168110,8195,-0.07673275314127669,non_overlapping,all,all_eligible
baseline_plus_historical_demand,20,5,semiconductor,all,818,0.33985330073349634,0.6601466992665037,3.4098360655737703,0.19237521741524138,-0.10468647327741319,0.06647838231325752,88937,4863,-0.10468647327741319,non_overlapping,all,all_eligible
baseline_plus_historical_demand,20,5,software,all,1584,0.2657828282828283,0.7342171717171717,4.157068062827225,0.13963040821758663,-0.10277330393319578,0.022688040484522456,152481,8862,-0.10277330393319578,non_overlapping,all,all_eligible
historical_demand_only,5,1,other,all,2725,0.5555963302752294,0.44440366972477063,1.7529734675205855,0.03227279339460086,-0.032050252340811936,0.00014044412354444997,84731,28572,-0.032050252340811936,non_overlapping,all,all_eligible
historical_demand_only,5,1,semiconductor,all,1371,0.5032822757111597,0.49671772428884026,1.4808823529411765,0.04465976940106494,-0.0443836486894821,0.0016659798583989807,46622,16969,-0.0443836486894821,non_overlapping,all,all_eligible
historical_demand_only,5,1,software,all,1966,0.5534079348931842,0.44659206510681587,1.67590618336887,0.04490248423820426,-0.040512066657928926,0.004428549817221582,75958,30391,-0.040512066657928926,non_overlapping,all,all_eligible
historical_demand_only,5,2,other,all,2958,0.5699797160243407,0.4300202839756592,1.5814275814275813,0.05265313364005521,-0.042912112405458135,0.007848046916504516,84731,28572,-0.042912112405458135,non_overlapping,all,all_eligible
historical_demand_only,5,2,semiconductor,all,1677,0.5468097793679189,0.4531902206320811,1.4079229122055674,0.055146198576739795,-0.0462428686648446,0.008545264579002695,46622,16969,-0.0462428686648446,non_overlapping,all,all_eligible
historical_demand_only,5,2,software,all,2482,0.556809024979855,0.44319097502014504,1.4579226686884004,0.06322835179355317,-0.04794888848648669,0.012407533304824461,75958,30391,-0.04794888848648669,non_overlapping,all,all_eligible
historical_demand_only,5,3,other,all,2865,0.5172774869109947,0.4827225130890052,1.5248538011695907,0.04184182261161258,-0.04173059999781612,0.0008801127330615042,84731,28572,-0.04173059999781612,non_overlapping,all,all_eligible
historical_demand_only,5,3,semiconductor,all,1597,0.45835942391984974,0.5416405760801503,1.4204035874439462,0.051077401641158385,-0.051476196742283445,0.0002689472551352805,46622,16969,-0.051476196742283445,non_overlapping,all,all_eligible
historical_demand_only,5,3,software,all,2906,0.4951823812801101,0.5048176187198898,1.2980519480519481,0.057244120099556726,-0.05477052496350974,-0.0009385712350033824,75958,30391,-0.05477052496350974,non_overlapping,all,all_eligible
historical_demand_only,5,4,other,all,3017,0.5359628770301624,0.46403712296983757,1.6253776435045317,0.038742342483382285,-0.034258144385833626,0.0031111136462416964,84731,28572,-0.034258144385833626,non_overlapping,all,all_eligible
historical_demand_only,5,4,semiconductor,all,1555,0.5016077170418006,0.4983922829581994,1.3648325358851674,0.05644550898763246,-0.04738931224061782,0.003833277274705727,46622,16969,-0.04738931224061782,non_overlapping,all,all_eligible
historical_demand_only,5,4,software,all,3248,0.5492610837438424,0.45073891625615764,1.4742331288343558,0.05100121640356618,-0.04199154724647994,0.005810109860326138,75958,30391,-0.04199154724647994,non_overlapping,all,all_eligible
historical_demand_only,5,5,other,all,3300,0.5454545454545454,0.45454545454545453,1.558490566037736,0.04604564157522778,-0.04082379702098761,0.005403708639564379,84731,28572,-0.04082379702098761,non_overlapping,all,all_eligible
historical_demand_only,5,5,semiconductor,all,1940,0.522680412371134,0.477319587628866,1.2761578044596913,0.0830592394628832,-0.06255747488104904,0.019041270812490532,46622,16969,-0.06255747488104904,non_overlapping,all,all_eligible
historical_demand_only,5,5,software,all,3272,0.5094743276283619,0.49052567237163813,1.3428741800834825,0.0648018479455851,-0.054434234677985104,0.00688317115004708,75958,30391,-0.054434234677985104,non_overlapping,all,all_eligible
historical_demand_only,10,1,other,all,1380,0.4246376811594203,0.5753623188405798,3.0404699738903394,0.04673940382658192,-0.04618112506034545,0.00024427517880560326,84731,28572,-0.04618112506034545,non_overlapping,all,all_eligible
historical_demand_only,10,1,semiconductor,all,698,0.3939828080229226,0.6060171919770774,2.6266666666666665,0.06727459669288162,-0.06466435860969907,0.0014839851582659639,46622,16969,-0.06466435860969907,non_overlapping,all,all_eligible
historical_demand_only,10,1,software,all,1000,0.462,0.538,2.8131868131868134,0.06438478480552116,-0.05872118226041847,0.0056975238124106235,75958,30391,-0.05872118226041847,non_overlapping,all,all_eligible
historical_demand_only,10,2,other,all,1496,0.45454545454545453,0.5454545454545454,2.8308823529411766,0.08796186531550715,-0.05906837490379381,0.02178598863799321,84731,28572,-0.05906837490379381,non_overlapping,all,all_eligible
historical_demand_only,10,2,semiconductor,all,849,0.43227326266195526,0.5677267373380448,2.4362068965517243,0.08367027361289543,-0.06617526552429112,0.01566290535180569,46622,16969,-0.06617526552429112,non_overlapping,all,all_eligible
historical_demand_only,10,2,software,all,1255,0.4406374501992032,0.5593625498007968,2.6448152562574494,0.09615508699370691,-0.0683650375116369,0.020450289440363742,75958,30391,-0.0683650375116369,non_overlapping,all,all_eligible
historical_demand_only,10,3,other,all,1458,0.3950617283950617,0.6049382716049383,2.595905172413793,0.06189682510059891,-0.05959744107926952,-0.00029442723323821064,84731,28572,-0.05959744107926952,non_overlapping,all,all_eligible
historical_demand_only,10,3,semiconductor,all,810,0.35555555555555557,0.6444444444444445,2.191806331471136,0.07633575729635572,-0.06857283928579919,0.0048665099746388,46622,16969,-0.06857283928579919,non_overlapping,all,all_eligible
historical_demand_only,10,3,software,all,1473,0.37067209775967414,0.6293279022403259,2.2497420020639836,0.08223503325453065,-0.07924926354815322,-0.005899621271874595,75958,30391,-0.07924926354815322,non_overlapping,all,all_eligible
historical_demand_only,10,4,other,all,1529,0.4107259646827992,0.5892740353172008,3.025669642857143,0.058816881969510966,-0.048367111927173356,0.008425235398153305,84731,28572,-0.048367111927173356,non_overlapping,all,all_eligible
historical_demand_only,10,4,semiconductor,all,789,0.38910012674271227,0.6108998732572877,2.469924812030075,0.08423425694337365,-0.0652283732542147,0.01218323284435894,46622,16969,-0.0652283732542147,non_overlapping,all,all_eligible
historical_demand_only,10,4,software,all,1649,0.42935112189205576,0.5706488781079442,2.660516605166052,0.07905886107819007,-0.06018066506399502,0.012910311449707312,75958,30391,-0.06018066506399502,non_overlapping,all,all_eligible
historical_demand_only,10,5,other,all,1657,0.4224502112251056,0.5775497887748944,2.8240384615384615,0.07113973739420482,-0.05852109092308423,0.012558346742644326,84731,28572,-0.05852109092308423,non_overlapping,all,all_eligible
historical_demand_only,10,5,semiconductor,all,977,0.3858751279426817,0.6141248720573184,2.342935528120713,0.13057561097091164,-0.08493875480346307,0.035167175083303005,46622,16969,-0.08493875480346307,non_overlapping,all,all_eligible
